                                 9/15/2003                                               BENNING                ROAD            NE      &   21ST         STREET
                                VEHICLE AND PEDESTRIAN COUNT             NE
                                DISTRICT OF COLUMBIA                               [X]  21ST STREET NE                                             [X]  21ST STREET NE                                           [Z]  BENNING ROAD NE                                           [Z] BENNING ROAD           NE
                                DEPARTMENT OF PUBLIC WORKS                         Moving north       [S LEG]                             Peds     Moving south       [N LEG]                           Peds     Moving east       [W LEG]                            Peds      Moving west      [E LEG]                             Peds
                                BUREAU OF TRAFFIC SERVICES                         Counted By      JONES-MARTIN              COUNTER-              Counted By      SHARPE                  COUNTER-              Counted By      JONES                    COUNTER-              Counted By      SHARPE                  COUNTER-                           TOTALS
                                xruby08x.xls-1/26/95 C_C_C_C_.XRB (9/19/95)             Left     Thru     Right    TOTAL     FLOW             A         Left     Thru     Right    TOTAL   FLOW             B         Left     Thru     Right    TOTAL    FLOW            C         Left     Thru     Right     TOTAL   FLOW            D          [X]
                                   moving to> leg &      LOS:am/pm         NHS?          W         N        E                     S                      E        S        W                    N                      N         E        S                   W                       S        W        N                    E
                                                 DAY -   WED                  7:00         14         8        3          25         13          1          3       11         3        17         17          7                 447         2       449        170          3                  153        9       162        453           2         42
       __________                          WEATHER CLEAR  -                   7:15         10         9        3          22         29          5          2       25         4        31         21         11                 471         4       475        157          4                  143       12       155        476           3         53
                                         POSTED BY S      - TAGGS             7:30           9        6        2          17         16          4          5       15         2        22         15         13           2     586         1       589        176          5                  165        7       172        593           7         39
                                INTERSECTION ID               21534210        7:45           7        4        3          14         29        10          10       21        10        41         14          9           1     646         7       654        192         11           1      175        9       185        659           5         55
                                CONTROLLED BY                             Hr Tot           40       27        11          78         87        20          20       72       19       111          67         40           3    2150        14     2167         695         23           1     636        37       674       2181         17         189
                                SIGNALS                                      8:00          16        6        2          24         20         11          11       19        8        38         22         12           1      641        1       643        184           7                 160        15       175        654          2          62
                                                                             8:15          17        7        1          25         18          7           3        7        4        14         18         14           1      644       11       656        168          11                 147        10       157        648          9          39
                                                                             8:30          18        6        4          28         19         19           7       12        5        24         14          8                  629        7       636        212          14                 189         8       197        640          2          52
                                                                             8:45          17        4        3          24         20         11           5       14       10        29         11         13                  604        6       610        174           5                 147         7       154        612          6          53
                                                                         Hr Tot            68       23       10         101         77         48         26        52       27       105         65         47           2    2518        25      2545        738         37                  643       40        683      2554          19         206
                                                                             9:00          14        8        2          24         15          5          4        12        8        24         20         16                 593         3       596        197           5                 175       12        187       599          10          48
                                                                             9:15          13        8        1          22         22          6          8        20        4        32         20          5           1     364         2       367        198           4                 181       11        192       373           4          54
                                                                             9:30          12        3        1          16         12          1          6         5        3        14          6          3           1     287         5       293        160                      2      145        2        149       294           2          30
                                                                             9:45           8                 3          11         11          6          5        10        4        19          6                      1     292         1       294        149          2                  137        5        142       300           7          30
                                                                         Hr Tot            47       19        7          73         60         18         23        47       19        89         52         24           3    1536        11      1550        704         11           2      638       30        670      1566          23         162
                                                                            10:00          10        1        2          13         11          4          6         7        4        17          6          1           1      290        3       294        155          2           1      141         4       146       298           4          30
                                                                            10:15          12        3        3          18         15         13          9         7        2        18          6          3           1      231        4       236        174          9           4      160         2       166       243           2          36
                                                                            10:30          13        1        2          16         11         11          5         5        2        12          2          3                  237        3       240        164          7           3      149         1       153       244           3          28
                                                                            10:45          11        5        3          19         17         14         12         9        3        24          7          4           1      221        4       226        185         11           4      171         1       176       236           2          43
                                                                         Hr Tot            46       10       10          66         54         42         32        28       11        71         21         11           3      979       14       996        678         29          12      621         8       641      1021          11         137
                                                                            11:00          12        4        1          17          7          9          7         5        4        16          8                      2      200                202        185          8           2      169        2        173        208          1          33
                                                                            11:15          14        1        5          20         18          2          8         9        6        23         10           1          3      223        7       233        255          5           2      235        6        243        236          7          43
                                                                            11:30           9        2        2          13         10          4          7         5        7        19         11                      4      211        4       219        259          3           1      243        5        249        220          9          32
                                                                            11:45          10                 3          13         12         11         10         4        1        15         13         13           2      258        6       266        226          8           2      215       11        228        271          8          28
                                                                         Hr Tot            45        7       11          63         47         26         32        23       18        73         42         14          11      892       17       920        925         24           7      862       24        893        935         25         136
                                                                            12:00           7        2        1          10          9          5          6         5        4        15          8          8                 242         2       244        208                      2      197        6        205       249          10          25
                                                                            12:15          21        4        9          34         16          7          8        11        3        22         14          7                 266         5       271        269          5                  245       10        255       283          12          56
                                                                            12:30          16        3        7          26         12          6          5         6        8        19          7         12           1     278         6       285        273          2                  249        3        252       290           9          45
                                                                            12:45          14        4        8          26         16          9          4        10        7        21          8          8           2     261         6       269        239          7                  218        2        220       273           3          47
                                                                         Hr Tot            58       13       25          96         53         27         23        32       22        77         37         35           3    1047        19      1069        989         14           2      909       21        932      1095          34         173
                                PEDESTRIANS (10hr)                 1406       2:00         12        4        6          22         19         13          6        13        4        23         11         13           2     254         6       262        189          9                  173        5        178       266           3          45
                                10-HR FACTORS            (default=.6)         2:15         13        3        9          25         18          7          4        11        2        17         14          9           3     281         5       289        173         12           2      158        8        168       294           2          42
                                                    X = 0.60                  2:30         14        4        7          25         16         12          5         8        3        16         10         14           3     249         7       259        188          9           1      171        3        175       261                      41
                                                    Y = 0.60                  2:45         11        3        5          19         22         16         12        14        3        29         17         11           4     285         7       296        285         13           1      271       10        282       302           1          48
                                                    Z=   0.60            Hr Tot            50       14       27          91         75         48         27        46       12        85         52         47          12    1069        25      1106        835         43           4      773       26        803      1123           6         176
                                                    W = 0.60                  3:00         18        2        6          26         18         13         19        16       12        47         21         12           2     272                 274        370          4           2      340       17       359        297          15          73
                                PEAK HOURS SUMMARY:                           3:15         21        5        7          33         20          8          2        16       10        28         20         10           2     264         4       270        416         24                  385       13       398        273          16          61
                                AM PkHr. (starting)             7:45 AM       3:30         19        3        6          28         18         11         10        15       11        36         19         11           1     269         2       272        393         14           1      363       15       379        285          17          64
                                         AM PkHr Vol =        3511            3:45          9        3        3          15         21         14          9        15        6        30         17         11           2     211         6       219        381          9                  366       12       378        223          19          45
                                     AM PkHr Factor =          .98       Hr Tot            67       13       22         102         77         46         40        62       39       141         77         44           7    1016        12      1035       1560         51           3     1454       57      1514       1078          67         243
                                              AM LOS =                        4:00          7        4        3          14         25         12          9        19        4        32         17         12                  216        5       221        342         14           1      331       13       345         228         18          46
                                              AM V/C =                        4:15          8        1        4          13         18         17          8        12        8        28         10         10                  207        6       213        417          3                  401        9       410         219         20          41
                                    AM PkHr % OF24 =           8.3%           4:30         17        1        3          21         22         16          7        14        3        24          9         12           3      236        6       245        443          5           2      423        5       430         246         10          45
                                PM PkHr (starting)              5:00 PM       4:45         15        6        5          26         20         16          5        15        2        22         10          9                  212        5       217        412          4                  395        4       399         222         18          48
                                         PM PkHr Vol =        2977       Hr Tot            47       12       15          74         85         61         29        60       17       106         46         43           3      871       22       896       1614         26           3     1550       31      1584         915         66         180
                                     PM PkHr Factor =          .94           5:00          25        3        8          36         21         25          6        13        1        20          6         14                  207        8       215        451         13                  425        3       428         221         12          56
                                              PM LOS =                       5:15          17        4        7          28         20         14          5        10        3        18         13         15           1      203        7       211        545         19           3      525        8       536         215         14          46
                                              PM V/C =                       5:30          21        4        9          34         28         27          4        17        5        26         10         13                  214        6       220        518         10           5      492        6       503         227          8          60
                                   PM PkHr % OF 24 =           7.1%          5:45          19        6        5          30         21         19          2        10        4        16         16         11                  198        8       206        460         13           3      437       10       450         205         12          46
                                file name           DISK xx#             Hr Tot            82       17       29         128         90         85         17        50       13        80         45         53           1      822       29       852       1974         55          11     1879       27      1917         868         46         208
                                BEN21STNE.N9F            10 HOUR TOTAL                   550       155      167        872        705         421        269      472       197      938        504         358          48   12900       188   13136      10712          313          45     9965      301   10311      13336          314        1810
                                zone(s)                  A. M. PEAK HOUR                  58        23       10          91           86       47         31       59        27       117           68       43           3     2560       26      2589          756       43           1      671       42       714         2601       18          208
                                6170                     P. M. PEAK HOUR                  82        17       29         128           90       85         17       50        13        80           45       53           1      822       29       852         1974       55          11     1879       27      1917          868       46          208
                                  --- ---                24 Hr (estimate)                917       258      278      1453       1175          702        448      787       328    1563         840         597          80   21500       313   21893      17853          522          75   16608       502   17185      22227          523       3017
                                LEG     I.D.   [#]                        HPMS#                         20210059                                                       20210061                                                      21534209                           3904                        21534211                          3904
       TOTALS
          [Z]     Peds

            611       13
            630       23
            761       29
            839       35
           2841      100
            818        32
            813        41
            833        43
            764        35
           3228      151
            783        36
            559        19
            442         6
            436        15
           2220        76
            440        11
            402        27
            393        24
            402        31
           1637        93
            375        18
            476        15
            468        16
            494        40
           1813        89
            449       23
            526       31
            537       29
            489       27
           2001      110
            440       38
            457       30
            434       35
            578       41
           1909      144
            633       44
            668       58
            651       53
            597       53
           2549      208
            566       56
            623       50
            675       43
            616       47
           2480      196
            643       64
            747       62
            723       58
            656       55
           2769      239
        23447       1406
           3303      151
           2769      239
        39078       2343

