                                   9/29/2003                                            16TH         STREET,              NW        &   EUCLID             STREET
                                VEHICLE AND PEDESTRIAN COUNT                NW
                                DISTRICT OF COLUMBIA                                  [X]  16TH STREET NW                                             [X]  16TH STREET NW                                           [Z]  EUCLID STREET NW                                         [Z]  EUCLID STREET NW
                                DEPARTMENT OF PUBLIC WORKS                            Moving north      [S LEG]                              Peds     Moving south       [N LEG]                           Peds     Moving east       [W LEG]                            Peds     Moving west       [E LEG]                            Peds
                                BUREAU OF TRAFFIC SERVICES                            Counted By      MARTIN                     COUNTER-             Counted By      SHORTER                  COUNTER-             Counted By      MARTIN                   COUNTER-             Counted By      SHORTER                 COUNTER-                            TOTA
                                xruby08x.xls-1/26/95 C_C_C_C_.XRB (9/19/95)                Left     Thru    Right     TOTAL      FLOW            A         Left     Thru     Right    TOTAL    FLOW            B         Left     Thru     Right    TOTAL    FLOW            C         Left     Thru    Right     TOTAL   FLOW             D          [X]
                                    moving to> leg &        LOS:am/pm         NHS?          W        N        E                      S       11             E        S        W                    N       11             N         E        S                   W                      S        W        N                    E
       CHKD BY                                      DAY -    MONDAY              7:00          1      125         3         129       546           9         27      520        11       558        133         47                   43                 43         42                    26       30         8        64         73         19         687
                 11/20/2003                    WEATHER CLEAR -                   7:15                 115         2         117       538           7         19      514         9       542        127         39           1       39        1        41         38                    23       29       11         63         60         11         659
       rws                                  POSTED BY J      - ONES              7:30          2      107         1         110       547           5         17      525         7       549        118         27           2       35        1        38         37                    21       28         9        58         53         13         659
                                INTERSECTION ID                  10160260        7:45                 105         2         107       539           9         15      516         9       540        112         33                   31        1        32         34                    22       25         7        54         48         17         647
                                CONTROLLED BY                                Hr Tot            3      452         8         463      2170         30          78     2075       36      2189         490       146            3     148         3       154        151                    92      112       35       239        234          60        2652
                                SIGNALS                                         8:00           1      125         3        129        531         11          17      507        7       531        135         45                   36         2        38         36                    22       28        10        60         56         27         660
                                                                                8:15           3      119         3        125        566          3          15      533        9       557        126         49           1       41         3        45         43          1         30       31         6        67         59         47         682
                                                                                8:30           2      116         4        122        550          1           9      524       12       545        120         47                   43         4        47         46                    22       32         4        58         56         15         667
                                                                                8:45           1      125         2        128        501          4          13      480        7       500        131         31                   48         3        51         28          2         18       20         6        44         63         11         628
                                                                            Hr Tot             7      485       12         504       2148         19          54    2044        35      2133        512        172           1      168       12       181        153           3         92      111        26       229        234        100        2637
                                                                                9:00           3      116        1         120        533          3          12     509         3       524        124         27           1       41        3        45          28                    21       22         7        50         54         19         644
                                                                                9:15           2       96        2         100        661          2          13     644         9       666        104         28                   35        2        37          25          1         15       14         8        37         50         21         766
                                                                                9:30           6      131        4         141        516                     13     495         5       513        142         23           4       33        6        43          28          2         15       17         7        39         50         21         654
                                                                                9:45           3      121        3         127        378                     16     352         2       370        133         12           3       28        4        35          17          1         22       12         9        43         47         13         497
                                                                            Hr Tot            14      464       10         488       2088          5          54    2000        19      2073        503         90           8      137       15       160          98          4         73       65        31       169        201         74        2561
                                                                               10:00           4      126        4         134        447                     14     423         4       441        135         17           3       30        5         38         22          1         19       14         6        39         48         17         575
                                                                               10:15           1       88        4          93        237                     14     219         4       237         93         14           1       13        3         17         17          1         15       12         4        31         31         10         330
                                                                               10:30           1       90        5          96        253                      6     236         6       248         98         10           2       14        3         19         21          2         14       14         6        34         25         13         344
                                                                               10:45                   83        4          87        221          1          12     203         3       218         87         10           1       12        2         15         11          1         16        8         3        27         28          7         305
                                                                            Hr Tot             6      387       17         410       1158          1          46    1081        17      1144        413         51           7       69       13         89         71          5         64       48        19       131        132         47        1554
                                                                               11:00                   81         3         84        201          3          10      187        1       198        100          9           2       11        4         17         11          3         10       10        17        37         24         13         282
                                                                               11:15                   78         2         80        189          8           4      170        5       179         85          8           1        8        3         12         20          2         16       15         6        37         14         28         259
                                                                               11:30           1       71         1         73        205         13           4      191        2       197         81         11           2        6        5         13          9          6          9        6         8        23         11          7         270
                                                                               11:45           2       82         1         85        215         12           5      201        2       208         93          6           3       11        3         17         19          4         11       15         8        34         17         16         293
                                                                            Hr Tot             3      312         7        322        810         36          23      749       10       782        359         34           8       36       15         59         59         15         46       46        39       131         66         64        1104
                                                                               12:00           1       76         1         78        158         10          11      141        4       156         82         17           2        8        4         14        26           5         13       21         4        38         20         11         234
                                                                               12:15           1       96         2         99        172          8           4      158        9       171        105         13           2        9        3         14        27          11         11       17         7        35         15         18         270
                                                                               12:30           1      107         3        111        164          6           9      149        6       164        117         15           1        8        3         12        26           9         12       19         9        40         20         16         275
                                                                               12:45           2      106         1        109        224          3          13      201        6       220        117         12           3        6        1         10        29           8         22       21         8        51         20         11         329
                                                                            Hr Tot             5      385         7        397        718         27          37      649       25       711        421         57           8       31       11         50       108          33         58       78        28       164         75         56        1108
                                PEDESTRIANS (10hr)                    2375       2:00          3      116        2         121        214          6           6      198       12       216        127         13           4       10        3         17        49          14         13       34         7        54         18          9         337
                                10-HR FACTORS                (default=.6)        2:15          2      171        3         176        161          6           7      145        3       155        190          5           3        9        4         16        18          11         12       13        16        41         19          6         331
                                                       X = 0.60                  2:30          4      189        4         197        210          4           4      195        4       203        204         12           2       12        6         20        29           9          9       21        13        43         20          5         400
                                                        Y = 0.60                 2:45          3      167        5         175        187          3           6      166        6       178        178         20           4       19        5         28        30           7         16       21         7        44         30         16         353
                                                       Z=    0.60            Hr Tot           12      643       14         669        772         19          23      704       25       752        699         50          13       50       18         81       126          41         50       89        43       182         87         36        1421
                                                       W = 0.60                  3:00          6      178        4         188        203          4           5      180        5       190        191         16           3       16        6        25         30           8         17       19        10        46         25         11         378
                                PEAK HOURS SUMMARY:                              3:15          9      198        6         213        225         17          10      207        8       225        215         27           4       36        6        46         38          14         12       21        13        46         52         27         438
                                AM PkHr. (starting)                8:30 AM       3:30          5      196        4         205        206         13           6      193        7       206        212         23           5       26        5        36         36          11          8       24        11        43         36         26         411
                                            AM PkHr Vol =         3074           3:45          7      201        7         215        244         21          14      222        6       242        215         32           3       46        6        55         36          17         16       23        11        50         67         28         457
                                         AM PkHr Factor =          .91       Hr Tot           27      773       21         821        878         55          35      802       26       863        833         98          15      124       23       162        140          50         53       87        45       185        180         92        1684
                                                 AM LOS =                        4:00          6      220        8         234        225         19          14      205        4       223        239         29           7       56        7        70         32         19          13       22        12        47         78         13         457
                                                 AM V/C =                        4:15          5      216        7         228        257         16          16      236        3       255        231         11           8       53        6        67         27         26          15       19         7        41         76         22         483
                                       AM PkHr % OF24 =           8.3%           4:30          3      201        5         209        241         24          11      219        4       234        222         28           6       39        8        53         29         34          14       22        15        51         55         13         443
                                PM PkHr (starting)                 4:45 PM       4:45          4      246        6         256        284         16          17      257        5       279        267         20           7       44       11        62         32         26          16       23        14        53         67         22         535
                                            PM PkHr Vol =         2777       Hr Tot           18      883       26         927       1007         75          58      917       16       991        959         88          28      192       32       252        120        105          58       86        48       192        276         70        1918
                                        PM PkHr Factor =           .96          5:00           3     303         3         309        264         25           8     226         4       238        320         23           9       69       24       102         29          16         14       22         8        44         80         20         547
                                                 PM LOS =                       5:15           2     276         7         285        314         41          13     281         1       295        303         36          11       71       17        99         18          36         16       15        16        47         91         29         580
                                                 PM V/C =                       5:30           1     236        11         248        320         19          17     295         2       314        273         31          14       65       16        95         22          26          9       19        23        51         93         62         562
                                      PM PkHr % OF 24 =           7.5%          5:45           2     216         9         227        279         13          10     253        11       274        247         36          10       60       10        80         40          18         16       27        21        64         79         36         501
                                file name           DISK #xx                Hr Tot             8    1031        30        1069       1177         98          48    1055        18      1121       1143        126          44      265       67       376        109          96         55       83        68       206        343        147        2190
                                16THEUCNW.N9T               10 HOUR TOTAL                   103     5815       152       6070     12926          365        456    12076       227   12759       6332          912         135     1220      209     1564       1135         352         641      805      382     1828       1828         746      18829
                                zone(s)                     A. M. PEAK HOUR                    8     453          9        470        2245        10         47     2157        31      2235          479      133            1     167       12       180          127         3          76       88      25        189         223        66        2705
                                5873                        P. M. PEAK HOUR                  10     1061        27        1098        1182       101         55     1059        12      1126         1163      110          41      249       68       358          101      104           55       79      61        195         331      133         2224
                                  --- ---                   24 Hr (estimate)                172     9692       253     10117      21543          608        760    20127       378   21265      10553         1520         225     2033      348     2607       1892         587        1068     1342      637     3047       3047        1243      31382
                                LEG     I.D.   [#]                           HPMS#                         10160259                           3706                        10160261                           3706                       13386161                                                       13386159
       TOTALS
          [Z]     Peds

            107       75
            104       57
             96       45
             86       59
            393      236
             98       83
            112      100
            105       63
             95       48
            410      294
             95       49
             74       52
             82       46
             78       26
            329      173
             77       35
             48       25
             53       25
             42       19
            220      104
             54       28
             49       46
             36       37
             51       38
            190      149
             52       43
             49       50
             52       46
             61       34
            214      173
             71       42
             57       28
             63       30
             72       46
            263      146
             71       39
             92       85
             79       73
            105       98
            347      295
            117       80
            108       75
            104       99
            115       84
            444      338
            146       84
            146      142
            146      138
            144      103
            582      467
          3392      2375
            369      212
            553      448
         5653       3958

